run_id,framework,experiment,model,dataset,record_type,epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
yolo_yolov5m_20260729_191111,yolo,yolo_yolov5m_20260729_191111,yolov5m.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO_Vehicle1/uadetrac_vehicle1.yaml,train,50,5709.251958847046,0.65034,0.32769,0.86964,0.92318,0.84977,0.92408,0.69845,0.9881,0.53501,1.00269,0.0010298,0.0010298,0.0010298
yolo_yolov5m_20260729_191111,yolo,yolo_yolov5m_20260729_191111,yolov5m.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO_Vehicle1/uadetrac_vehicle1.yaml,train,51,5822.768175363541,0.65833,0.33028,0.86976,0.93096,0.86701,0.93455,0.69675,0.99409,0.50857,1.01039,0.00101,0.00101,0.00101
yolo_yolov5m_20260729_191111,yolo,yolo_yolov5m_20260729_191111,yolov5m.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO_Vehicle1/uadetrac_vehicle1.yaml,train,52,5936.0202667713165,0.65226,0.3257,0.86869,0.91605,0.84703,0.92949,0.69605,0.99036,0.51773,1.00261,0.0009901999999999999,0.0009901999999999999,0.0009901999999999999
yolo_yolov5m_20260729_191111,yolo,yolo_yolov5m_20260729_191111,yolov5m.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO_Vehicle1/uadetrac_vehicle1.yaml,train,53,6049.264016389847,0.64731,0.32473,0.86779,0.9224,0.85942,0.93692,0.7033,0.98485,0.50756,0.99811,0.0009704,0.0009704,0.0009704
yolo_yolov5m_20260729_191111,yolo,yolo_yolov5m_20260729_191111,yolov5m.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO_Vehicle1/uadetrac_vehicle1.yaml,train,54,6163.4854872226715,0.64731,0.32493,0.86684,0.91817,0.85161,0.92636,0.69783,0.98501,0.52226,1.00289,0.0009506,0.0009506,0.0009506
yolo_yolov5m_20260729_191111,yolo,yolo_yolov5m_20260729_191111,yolov5m.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO_Vehicle1/uadetrac_vehicle1.yaml,train,55,6276.930824279785,0.63885,0.31883,0.86493,0.92081,0.8838,0.93996,0.70623,0.99306,0.50618,1.00349,0.0009308,0.0009308,0.0009308
yolo_yolov5m_20260729_191111,yolo,yolo_yolov5m_20260729_191111,yolov5m.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO_Vehicle1/uadetrac_vehicle1.yaml,train,56,6389.743642568588,0.64287,0.31795,0.86689,0.91529,0.84664,0.92788,0.69587,0.98711,0.53655,1.00244,0.0009109999999999999,0.0009109999999999999,0.0009109999999999999
yolo_yolov5m_20260729_191111,yolo,yolo_yolov5m_20260729_191111,yolov5m.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO_Vehicle1/uadetrac_vehicle1.yaml,train,57,6503.8783826828,0.64032,0.31929,0.86512,0.9141,0.8392,0.91709,0.69649,0.97912,0.53673,1.00541,0.0008911999999999999,0.0008911999999999999,0.0008911999999999999
yolo_yolov5m_20260729_191111,yolo,yolo_yolov5m_20260729_191111,yolov5m.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO_Vehicle1/uadetrac_vehicle1.yaml,train,58,6616.602987766266,0.63459,0.31462,0.86266,0.8967,0.866,0.92864,0.70223,0.98477,0.51869,1.00182,0.0008714,0.0008714,0.0008714
yolo_yolov5m_20260729_191111,yolo,yolo_yolov5m_20260729_191111,yolov5m.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO_Vehicle1/uadetrac_vehicle1.yaml,train,59,6729.354720115662,0.63833,0.31444,0.86338,0.90628,0.85224,0.91738,0.69068,1.00034,0.53675,1.00741,0.0008516000000000001,0.0008516000000000001,0.0008516000000000001
yolo_yolov5m_20260729_191111,yolo,yolo_yolov5m_20260729_191111,yolov5m.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO_Vehicle1/uadetrac_vehicle1.yaml,train,60,6843.250857591629,0.63299,0.31431,0.86394,0.91274,0.84985,0.92372,0.69466,0.99628,0.52919,1.01417,0.0008318000000000002,0.0008318000000000002,0.0008318000000000002
yolo_yolov5m_20260729_191111,yolo,yolo_yolov5m_20260729_191111,yolov5m.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO_Vehicle1/uadetrac_vehicle1.yaml,train,61,6957.025419950485,0.63015,0.3107,0.86149,0.91677,0.84977,0.92741,0.69857,0.98854,0.52805,1.00087,0.0008120000000000001,0.0008120000000000001,0.0008120000000000001
yolo_yolov5m_20260729_191111,yolo,yolo_yolov5m_20260729_191111,yolov5m.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO_Vehicle1/uadetrac_vehicle1.yaml,train,62,7070.177482128143,0.62701,0.30731,0.86221,0.92106,0.8469,0.92681,0.69894,0.99524,0.53593,1.01037,0.0007922000000000001,0.0007922000000000001,0.0007922000000000001
yolo_yolov5m_20260729_191111,yolo,yolo_yolov5m_20260729_191111,yolov5m.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO_Vehicle1/uadetrac_vehicle1.yaml,train,63,7184.112032651901,0.6259,0.30851,0.86068,0.92669,0.84298,0.92862,0.69746,0.98543,0.5313,1.0052,0.0007724,0.0007724,0.0007724
yolo_yolov5m_20260729_191111,yolo,yolo_yolov5m_20260729_191111,yolov5m.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO_Vehicle1/uadetrac_vehicle1.yaml,train,64,7298.519761800766,0.62348,0.30634,0.85936,0.91337,0.83894,0.91569,0.69228,0.99024,0.53372,1.00969,0.0007526000000000001,0.0007526000000000001,0.0007526000000000001
yolo_yolov5m_20260729_191111,yolo,yolo_yolov5m_20260729_191111,yolov5m.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO_Vehicle1/uadetrac_vehicle1.yaml,train,65,7411.720819711685,0.62284,0.3041,0.85892,0.91099,0.85863,0.92616,0.70236,0.98648,0.5375,1.00919,0.0007328,0.0007328,0.0007328
yolo_yolov5m_20260729_191111,yolo,yolo_yolov5m_20260729_191111,yolov5m.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO_Vehicle1/uadetrac_vehicle1.yaml,train,66,7525.7405507564545,0.61569,0.30206,0.85729,0.91318,0.84846,0.92092,0.69665,0.99961,0.53522,1.00977,0.000713,0.000713,0.000713
yolo_yolov5m_20260729_191111,yolo,yolo_yolov5m_20260729_191111,yolov5m.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO_Vehicle1/uadetrac_vehicle1.yaml,train,67,7639.60674571991,0.61681,0.29995,0.85831,0.91722,0.84392,0.92547,0.69695,0.99971,0.53938,1.00905,0.0006931999999999999,0.0006931999999999999,0.0006931999999999999
yolo_yolov5m_20260729_191111,yolo,yolo_yolov5m_20260729_191111,yolov5m.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO_Vehicle1/uadetrac_vehicle1.yaml,train,68,7752.761490106583,0.61423,0.30085,0.85804,0.92051,0.83385,0.91711,0.69323,0.98811,0.54784,1.00966,0.0006733999999999999,0.0006733999999999999,0.0006733999999999999
yolo_yolov5m_20260729_191111,yolo,yolo_yolov5m_20260729_191111,yolov5m.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO_Vehicle1/uadetrac_vehicle1.yaml,train,69,7866.770285606384,0.61595,0.30041,0.85658,0.92377,0.84233,0.92517,0.69737,0.99581,0.53219,1.00817,0.0006536,0.0006536,0.0006536
yolo_yolov5m_20260729_191111,yolo,yolo_yolov5m_20260729_191111,yolov5m.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO_Vehicle1/uadetrac_vehicle1.yaml,train,70,7980.959054470062,0.6138,0.29791,0.85809,0.91917,0.86011,0.93334,0.70338,0.98751,0.51325,1.00915,0.0006338000000000001,0.0006338000000000001,0.0006338000000000001
yolo_yolov5m_20260729_191111,yolo,yolo_yolov5m_20260729_191111,yolov5m.pt,/root/autodl-fs/datasets/UA-DETRAC_YOLO_Vehicle1/uadetrac_vehicle1.yaml,train,71,8094.406100034714,0.60798,0.29585,0.85549,0.90988,0.86244,0.93008,0.70063,0.98363,0.51414,1.00541,0.0006140000000000001,0.0006140000000000001,0.0006140000000000001
